record_id,band_id,start_frequency_mhz,end_frequency_mhz,service_type,state,city,hour,day_of_week,bandwidth_mhz,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,assignment_status,occupancy_status,target_available,data_type
130,B001,470,585,IMT candidate,Karnataka,Bengaluru,18,3,11.5,-75.512,-100.967,25.455,0.42959,0.41133,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
131,B001,470,585,IMT candidate,Karnataka,Bengaluru,18,4,11.5,-81.233,-102.001,20.769,0.49497,0.32882,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
132,B001,470,585,IMT candidate,Karnataka,Bengaluru,18,5,11.5,-85.206,-105.415,20.209,0.32212,0.31277,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
133,B001,470,585,IMT candidate,Karnataka,Bengaluru,18,6,11.5,-76.927,-101.816,24.89,0.42992,0.48426,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
134,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,0,11.5,-87.81,-102.686,14.876,0.26483,0.16243,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
135,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,1,11.5,-79.615,-99.028,19.413,0.35727,0.31277,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
136,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,2,11.5,-86.966,-107.862,20.896,0.38636,0.3826,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
137,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,3,11.5,-78.968,-98.521,19.553,0.27004,0.27463,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
138,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,4,11.5,-86.781,-102.97,16.189,0.30393,0.2129,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
139,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,5,11.5,-77.304,-99.43,22.126,0.3666,0.27074,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
140,B001,470,585,IMT candidate,Karnataka,Bengaluru,19,6,11.5,-75.184,-97.05,21.865,0.41566,0.31784,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
141,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,0,11.5,-87.713,-100.954,13.24,0.24935,0.27934,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
142,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,1,11.5,-79.391,-105.767,26.376,0.38621,0.49637,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
143,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,2,11.5,-91.235,-105.534,14.299,0.2234,0.18272,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
144,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,3,11.5,-91.81,-108.453,16.643,0.29154,0.45373,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
145,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,4,11.5,-91.733,-102.683,10.95,0.23184,0.32175,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
146,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,5,11.5,-80.392,-97.148,16.756,0.25423,0.25547,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
147,B001,470,585,IMT candidate,Karnataka,Bengaluru,20,6,11.5,-89.411,-103.266,13.855,0.30852,0.34469,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
148,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,0,11.5,-82.93,-101.584,18.655,0.29776,0.27272,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
149,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,1,11.5,-82.115,-97.656,15.541,0.33951,0.47968,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
150,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,2,11.5,-79.259,-103.917,24.658,0.293,0.32285,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
151,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,3,11.5,-84.008,-99.956,15.948,0.40593,0.39352,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
152,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,4,11.5,-93.926,-105.354,11.428,0.27323,0.30578,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
153,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,5,11.5,-83.979,-101.023,17.045,0.31132,0.25848,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
154,B001,470,585,IMT candidate,Karnataka,Bengaluru,21,6,11.5,-92.058,-103.388,11.33,0.20092,0.23434,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
155,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,0,11.5,-87.067,-104.24,17.173,0.3084,0.25963,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
156,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,1,11.5,-82.288,-100.732,18.444,0.30969,0.35907,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
157,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,2,11.5,-87.897,-102.947,15.05,0.19436,0.29763,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
158,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,3,11.5,-83.642,-101.602,17.96,0.19814,0.2345,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
159,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,4,11.5,-82.425,-100.874,18.449,0.30337,0.37116,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
160,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,5,11.5,-87.164,-101.619,14.455,0.27507,0.28516,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
161,B001,470,585,IMT candidate,Karnataka,Bengaluru,22,6,11.5,-83.569,-102.51,18.941,0.35772,0.3132,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
162,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,0,11.5,-81.722,-104.137,22.415,0.3651,0.28236,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
163,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,1,11.5,-85.544,-101.485,15.941,0.23596,0.29718,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
164,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,2,11.5,-81.402,-103.031,21.629,0.38438,0.29706,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
165,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,3,11.5,-78.069,-100.419,22.35,0.39814,0.39382,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
166,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,4,11.5,-85.153,-102.818,17.666,0.25501,0.28422,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
167,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,5,11.5,-87.939,-105.4,17.46,0.27866,0.24578,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
168,B001,470,585,IMT candidate,Karnataka,Bengaluru,23,6,11.5,-93.743,-102.387,8.644,0.19417,0.30209,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
169,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,0,11.5,-84.486,-102.134,17.647,0.39464,0.30089,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
170,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,1,11.5,-89.136,-108.059,18.923,0.32442,0.38403,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
171,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,2,11.5,-84.669,-103.236,18.567,0.31317,0.35161,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
172,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,3,11.5,-82.852,-101.954,19.102,0.41159,0.35063,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
173,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,4,11.5,-79.943,-98.109,18.167,0.34774,0.26183,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
174,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,5,11.5,-90.76,-107.241,16.48,0.23409,0.16325,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
175,B001,470,585,IMT candidate,Maharashtra,Mumbai,0,6,11.5,-95.617,-106.94,11.323,0.20865,0.3011,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
176,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,0,11.5,-90.057,-106.374,16.317,0.24321,0.25079,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
177,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,1,11.5,-80.486,-100.149,19.663,0.36525,0.25359,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
178,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,2,11.5,-84.056,-100.749,16.694,0.32633,0.21712,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
179,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,3,11.5,-83.076,-103.038,19.962,0.41218,0.3892,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
180,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,4,11.5,-81.312,-101.341,20.029,0.40713,0.43921,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
181,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,5,11.5,-74.263,-98.531,24.268,0.44529,0.31966,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
182,B001,470,585,IMT candidate,Maharashtra,Mumbai,1,6,11.5,-80.267,-104.997,24.729,0.55764,0.42648,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
183,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,0,11.5,-82.867,-100.949,18.083,0.44888,0.43318,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
184,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,1,11.5,-86.512,-102.796,16.284,0.37328,0.30463,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
185,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,2,11.5,-85.761,-101.943,16.182,0.30442,0.37669,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
186,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,3,11.5,-91.955,-106.328,14.374,0.2685,0.40244,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
187,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,4,11.5,-77.237,-96.148,18.911,0.29488,0.21852,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
188,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,5,11.5,-89.353,-101.392,12.038,0.2366,0.46376,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
189,B001,470,585,IMT candidate,Maharashtra,Mumbai,2,6,11.5,-80.697,-100.298,19.601,0.22564,0.25793,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
190,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,0,11.5,-85.107,-102.683,17.576,0.26529,0.3625,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
191,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,1,11.5,-86.527,-105.501,18.974,0.33897,0.28646,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
192,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,2,11.5,-94.212,-103.744,9.532,0.18217,0.28536,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
193,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,3,11.5,-75.998,-97.353,21.355,0.47109,0.38882,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
194,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,4,11.5,-80.34,-99.347,19.007,0.38321,0.35768,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
195,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,5,11.5,-81.341,-102.269,20.928,0.44949,0.42176,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
196,B001,470,585,IMT candidate,Maharashtra,Mumbai,3,6,11.5,-86.561,-104.554,17.993,0.33558,0.24482,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
197,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,0,11.5,-76.986,-97.308,20.322,0.31552,0.31769,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
198,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,1,11.5,-82.996,-102.779,19.782,0.26968,0.25036,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
199,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,2,11.5,-84.335,-105.434,21.099,0.43653,0.54317,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
200,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,3,11.5,-90.361,-99.029,8.668,0.19445,0.23919,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
201,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,4,11.5,-91.069,-99.939,8.87,0.32292,0.17647,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
202,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,5,11.5,-88.415,-101.908,13.492,0.25538,0.26833,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
203,B001,470,585,IMT candidate,Maharashtra,Mumbai,4,6,11.5,-90.761,-103.003,12.243,0.21197,0.2773,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
204,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,0,11.5,-80.365,-98.418,18.053,0.3757,0.33877,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
205,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,1,11.5,-84.066,-102.737,18.671,0.33834,0.21495,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
206,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,2,11.5,-87.606,-104.288,16.682,0.36102,0.22761,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
207,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,3,11.5,-77.582,-102.352,24.769,0.41627,0.41236,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
208,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,4,11.5,-87.531,-104.709,17.178,0.21576,0.19899,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
209,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,5,11.5,-87.982,-102.448,14.467,0.21868,0.18119,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
210,B001,470,585,IMT candidate,Maharashtra,Mumbai,5,6,11.5,-94.257,-103.196,8.939,0.27217,0.33712,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
211,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,0,11.5,-85.287,-98.739,13.452,0.2782,0.17446,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
212,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,1,11.5,-86.491,-105.963,19.472,0.41813,0.43957,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
213,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,2,11.5,-87.593,-106.139,18.546,0.31192,0.30721,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
214,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,3,11.5,-69.825,-100.528,30.703,0.42487,0.26449,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
215,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,4,11.5,-82.531,-104.667,22.136,0.33348,0.40251,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
216,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,5,11.5,-87.05,-103.943,16.894,0.34778,0.18368,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
217,B001,470,585,IMT candidate,Maharashtra,Mumbai,6,6,11.5,-80.243,-100.729,20.487,0.41467,0.46421,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
218,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,0,11.5,-84.03,-99.562,15.531,0.38756,0.31481,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
219,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,1,11.5,-79.082,-101.111,22.029,0.34868,0.26595,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
220,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,2,11.5,-75.406,-96.487,21.081,0.3439,0.41318,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
221,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,3,11.5,-75.992,-100.081,24.089,0.33366,0.34541,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
222,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,4,11.5,-80.956,-104.188,23.232,0.42068,0.46578,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
223,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,5,11.5,-85.525,-99.255,13.73,0.24236,0.21311,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
224,B001,470,585,IMT candidate,Maharashtra,Mumbai,7,6,11.5,-78.805,-97.17,18.365,0.29492,0.38656,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
225,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,0,11.5,-88.255,-101.806,13.551,0.28377,0.25876,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
226,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,1,11.5,-77.15,-102.096,24.946,0.39349,0.35958,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
227,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,2,11.5,-82.478,-98.808,16.331,0.32114,0.20716,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
228,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,3,11.5,-85.825,-100.965,15.139,0.42609,0.40052,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
229,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,4,11.5,-82.009,-97.638,15.629,0.30673,0.27292,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
230,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,5,11.5,-91.336,-104.635,13.299,0.23127,0.15545,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
231,B001,470,585,IMT candidate,Maharashtra,Mumbai,8,6,11.5,-95.378,-106.016,10.638,0.22282,0.14006,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
232,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,0,11.5,-85.996,-103.709,17.713,0.41852,0.4303,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
233,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,1,11.5,-82.02,-103.08,21.06,0.45163,0.54099,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
234,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,2,11.5,-85.472,-100.812,15.339,0.47179,0.37436,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
235,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,3,11.5,-84.249,-103.066,18.817,0.30303,0.26303,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
236,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,4,11.5,-79.108,-104.557,25.449,0.4913,0.31506,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
237,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,5,11.5,-78.649,-100.95,22.302,0.39668,0.36766,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
238,B001,470,585,IMT candidate,Maharashtra,Mumbai,9,6,11.5,-78.764,-103.036,24.272,0.55078,0.25725,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
239,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,0,11.5,-79.928,-102.922,22.994,0.57883,0.60191,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
240,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,1,11.5,-80.706,-101.729,21.023,0.54149,0.50548,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
241,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,2,11.5,-80.629,-104.927,24.298,0.4115,0.21687,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
242,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,3,11.5,-70.868,-100.852,29.983,0.4947,0.46757,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
243,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,4,11.5,-85.947,-104.09,18.143,0.31091,0.35054,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
244,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,5,11.5,-84.412,-106.899,22.487,0.48366,0.51197,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
245,B001,470,585,IMT candidate,Maharashtra,Mumbai,10,6,11.5,-73.78,-97.347,23.568,0.52308,0.54781,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
246,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,0,11.5,-70.44,-99.005,28.565,0.57482,0.55986,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
247,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,1,11.5,-81.879,-105.618,23.739,0.39971,0.35204,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
248,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,2,11.5,-82.129,-103.447,21.318,0.45303,0.43309,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
249,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,3,11.5,-80.82,-101.829,21.009,0.38347,0.36307,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
250,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,4,11.5,-73.521,-100.033,26.512,0.40295,0.33382,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
251,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,5,11.5,-83.691,-99.777,16.085,0.50141,0.38502,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
252,B001,470,585,IMT candidate,Maharashtra,Mumbai,11,6,11.5,-79.624,-100.046,20.421,0.37049,0.39877,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
253,B001,470,585,IMT candidate,Maharashtra,Mumbai,12,0,11.5,-82.502,-104.247,21.746,0.49954,0.34687,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
