record_id,band_id,state,city,start_frequency_mhz,end_frequency_mhz,required_bandwidth_mhz,service_type,assignment_status,occupancy_status,availability_label,data_type
170,B008,Maharashtra,Mumbai,2126.54,2166.54,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
171,B018,West Bengal,Kolkata,37274.265,37294.265,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
172,B008,Rajasthan,Jaipur,2138.664,2178.664,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
173,B013,Telangana,Hyderabad,3509.447,3514.447,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
174,B002,West Bengal,Kolkata,594.496,604.496,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
175,B024,Delhi,New Delhi,5615.669,5695.669,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
176,B006,Delhi,New Delhi,1435.92,1515.92,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
177,B024,Tamil Nadu,Chennai,5590.065,5595.065,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
178,B002,Maharashtra,Mumbai,585.0,610.0,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
179,B024,Karnataka,Bengaluru,5663.655,5668.655,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
180,B022,Tamil Nadu,Chennai,5198.867,5208.867,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
181,B009,Gujarat,Ahmedabad,2352.852,2372.852,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
182,B022,West Bengal,Kolkata,5161.612,5166.612,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
183,B023,West Bengal,Kolkata,5305.574,5310.574,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
184,B020,Karnataka,Bengaluru,69137.149,69147.149,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
185,B002,Tamil Nadu,Chennai,585.0,610.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
186,B006,Delhi,New Delhi,1472.675,1473.675,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
187,B017,Karnataka,Bengaluru,25936.024,25941.024,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
188,B010,Karnataka,Bengaluru,2584.293,2594.293,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
189,B016,Maharashtra,Mumbai,7112.551,7117.551,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
190,B007,Tamil Nadu,Chennai,1820.007,1860.007,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
191,B024,Maharashtra,Mumbai,5485.073,5490.073,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
192,B010,Karnataka,Bengaluru,2582.024,2592.024,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
193,B013,Tamil Nadu,Chennai,3560.231,3570.231,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
194,B003,West Bengal,Kolkata,822.29,823.29,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
195,B016,Maharashtra,Mumbai,7079.684,7089.684,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
196,B022,West Bengal,Kolkata,5207.721,5247.721,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
197,B007,Karnataka,Bengaluru,1813.481,1893.481,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
198,B020,Rajasthan,Jaipur,67140.728,67180.728,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
199,B012,Maharashtra,Mumbai,3423.9,3463.9,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
200,B010,Delhi,New Delhi,2515.39,2520.39,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
201,B005,Gujarat,Ahmedabad,956.977,957.977,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
202,B025,Rajasthan,Jaipur,5840.1,5850.1,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
203,B003,Telangana,Hyderabad,638.274,658.274,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
204,B013,Delhi,New Delhi,3520.083,3530.083,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
205,B009,Telangana,Hyderabad,2389.216,2390.216,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
206,B005,Gujarat,Ahmedabad,948.781,953.781,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
207,B022,Karnataka,Bengaluru,5229.374,5239.374,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
208,B003,Delhi,New Delhi,764.258,804.258,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
209,B018,Delhi,New Delhi,37156.984,37236.984,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
210,B023,Maharashtra,Mumbai,5316.049,5336.049,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
211,B003,West Bengal,Kolkata,633.355,673.355,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
212,B021,Rajasthan,Jaipur,2437.719,2447.719,10,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
213,B013,Maharashtra,Mumbai,3548.979,3549.979,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
214,B013,Gujarat,Ahmedabad,3583.21,3593.21,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
215,B019,Rajasthan,Jaipur,43428.28,43448.28,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
216,B014,Telangana,Hyderabad,3600.0,3670.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
217,B019,West Bengal,Kolkata,42610.969,42690.969,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
218,B004,Gujarat,Ahmedabad,894.026,914.026,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
219,B020,Maharashtra,Mumbai,68127.986,68137.986,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
220,B012,Rajasthan,Jaipur,3407.342,3487.342,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
221,B004,Telangana,Hyderabad,911.302,931.302,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
222,B006,Gujarat,Ahmedabad,1454.738,1455.738,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
223,B018,Karnataka,Bengaluru,38613.0,38693.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
224,B004,Delhi,New Delhi,890.0,942.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
225,B002,Karnataka,Bengaluru,603.578,604.578,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
226,B004,Delhi,New Delhi,898.989,899.989,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
227,B017,Maharashtra,Mumbai,25634.619,25674.619,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
228,B002,West Bengal,Kolkata,587.236,588.236,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
229,B005,Rajasthan,Jaipur,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
230,B020,West Bengal,Kolkata,70980.417,70981.417,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
231,B001,Karnataka,Bengaluru,476.264,481.264,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
232,B019,Maharashtra,Mumbai,43122.427,43123.427,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
233,B015,Maharashtra,Mumbai,6829.682,6834.682,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
234,B017,Telangana,Hyderabad,26980.308,27020.308,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
235,B006,Tamil Nadu,Chennai,1442.74,1443.74,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
236,B016,Telangana,Hyderabad,7033.874,7113.874,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
237,B015,Telangana,Hyderabad,6474.595,6479.595,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
238,B001,Rajasthan,Jaipur,473.977,553.977,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
239,B023,Maharashtra,Mumbai,5267.788,5287.788,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
240,B019,Maharashtra,Mumbai,42624.403,42644.403,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
241,B010,Maharashtra,Mumbai,2524.852,2564.852,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
242,B012,Tamil Nadu,Chennai,3437.391,3447.391,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
243,B002,Tamil Nadu,Chennai,607.586,608.586,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
244,B014,Tamil Nadu,Chennai,3631.284,3641.284,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
245,B009,Rajasthan,Jaipur,2313.37,2333.37,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
246,B019,Karnataka,Bengaluru,43052.11,43092.11,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
247,B003,Rajasthan,Jaipur,860.254,861.254,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
248,B022,Karnataka,Bengaluru,5186.575,5226.575,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
249,B007,Rajasthan,Jaipur,1716.524,1736.524,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
250,B011,Karnataka,Bengaluru,3308.47,3318.47,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
251,B004,Karnataka,Bengaluru,898.57,938.57,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
252,B014,Delhi,New Delhi,3611.288,3612.288,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
253,B009,Tamil Nadu,Chennai,2372.88,2373.88,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
254,B005,Maharashtra,Mumbai,942.0,960.0,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
255,B002,Tamil Nadu,Chennai,585.0,610.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
256,B010,Tamil Nadu,Chennai,2653.386,2673.386,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
257,B014,Delhi,New Delhi,3610.131,3620.131,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
258,B013,Rajasthan,Jaipur,3577.871,3578.871,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
259,B017,Delhi,New Delhi,25557.708,25637.708,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
260,B004,Tamil Nadu,Chennai,898.841,938.841,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
261,B024,Tamil Nadu,Chennai,5575.754,5585.754,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
262,B011,Tamil Nadu,Chennai,3312.517,3392.517,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
263,B017,Maharashtra,Mumbai,27223.294,27228.294,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
264,B012,Karnataka,Bengaluru,3409.622,3419.622,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
265,B021,Rajasthan,Jaipur,2411.756,2421.756,10,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
266,B003,Delhi,New Delhi,707.098,747.098,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
267,B005,West Bengal,Kolkata,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
268,B022,Telangana,Hyderabad,5170.644,5171.644,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
269,B011,Rajasthan,Jaipur,3359.857,3364.857,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
270,B001,Gujarat,Ahmedabad,549.94,554.94,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
271,B002,Tamil Nadu,Chennai,595.883,605.883,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
272,B011,Karnataka,Bengaluru,3363.767,3383.767,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
273,B024,Gujarat,Ahmedabad,5497.663,5498.663,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
274,B022,Maharashtra,Mumbai,5214.168,5219.168,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
275,B004,Gujarat,Ahmedabad,890.0,942.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
276,B019,Gujarat,Ahmedabad,43466.595,43471.595,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
277,B025,Rajasthan,Jaipur,5834.111,5839.111,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
278,B016,Karnataka,Bengaluru,7030.993,7040.993,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
279,B014,Tamil Nadu,Chennai,3655.315,3665.315,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
280,B016,Karnataka,Bengaluru,7101.968,7111.968,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
281,B024,Telangana,Hyderabad,5618.112,5698.112,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
282,B013,Tamil Nadu,Chennai,3573.145,3583.145,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
283,B003,Telangana,Hyderabad,653.034,693.034,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
284,B022,Rajasthan,Jaipur,5204.989,5224.989,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
285,B012,Maharashtra,Mumbai,3453.709,3463.709,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
286,B007,Delhi,New Delhi,1912.225,1913.225,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
287,B019,West Bengal,Kolkata,43169.412,43174.412,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
288,B015,Delhi,New Delhi,6873.374,6874.374,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
289,B004,Karnataka,Bengaluru,901.103,941.103,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
290,B017,Gujarat,Ahmedabad,25364.264,25374.264,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
291,B010,Maharashtra,Mumbai,2512.561,2513.561,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
292,B020,Karnataka,Bengaluru,70297.795,70337.795,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
293,B014,Rajasthan,Jaipur,3626.446,3666.446,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
294,B001,Maharashtra,Mumbai,532.382,552.382,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
295,B025,Karnataka,Bengaluru,5827.721,5832.721,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
296,B009,Karnataka,Bengaluru,2391.429,2396.429,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
297,B009,Karnataka,Bengaluru,2371.195,2372.195,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
298,B004,Tamil Nadu,Chennai,890.0,942.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
299,B020,Delhi,New Delhi,70069.702,70079.702,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
300,B025,Delhi,New Delhi,5753.382,5754.382,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
301,B018,Karnataka,Bengaluru,39473.793,39478.793,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
302,B004,Rajasthan,Jaipur,890.0,942.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
303,B017,West Bengal,Kolkata,24699.215,24719.215,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
304,B003,Tamil Nadu,Chennai,628.064,638.064,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
305,B005,Karnataka,Bengaluru,958.574,959.574,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
306,B010,Tamil Nadu,Chennai,2677.996,2687.996,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
307,B020,Rajasthan,Jaipur,68371.705,68381.705,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
308,B015,Maharashtra,Mumbai,6647.246,6657.246,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
309,B006,Telangana,Hyderabad,1435.341,1515.341,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
310,B017,Karnataka,Bengaluru,24855.781,24856.781,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
311,B009,Delhi,New Delhi,2392.373,2397.373,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
312,B006,Tamil Nadu,Chennai,1495.487,1500.487,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
313,B015,Delhi,New Delhi,6634.768,6644.768,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
314,B013,Tamil Nadu,Chennai,3568.695,3588.695,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
315,B012,Delhi,New Delhi,3409.06,3489.06,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
316,B022,Gujarat,Ahmedabad,5193.749,5233.749,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
317,B015,West Bengal,Kolkata,6956.085,6961.085,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
318,B015,Telangana,Hyderabad,6776.172,6816.172,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
319,B001,Maharashtra,Mumbai,544.071,584.071,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
320,B015,West Bengal,Kolkata,6644.121,6664.121,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
321,B003,Karnataka,Bengaluru,713.047,793.047,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
322,B007,Rajasthan,Jaipur,1925.882,1926.882,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
323,B018,Telangana,Hyderabad,37634.245,37674.245,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
